solv_i_id,molefrac_i,T,ln_gamma_i,_source
solvent_278 / solvent_575,0.10 / 0.90,298.15,-0.31979307 / -0.00744068,cosmo
solvent_640 / solvent_672,0.10 / 0.90,298.15,0.206202920 / 0.001910320,cosmo
solvent_98 / solvent_670,0.10 / 0.90,298.15,0.556219950 / 0.005543450,cosmo
solvent_560 / solvent_7,0.10 / 0.90,298.15,0.245494130 / 0.002252780,cosmo
solvent_570 / solvent_7,0.10 / 0.90,298.15,0.361516270 / 0.019978080,cosmo
solvent_465 / solvent_673,0.10 / 0.90,298.15,-0.00553807 / -0.00066961,cosmo
solvent_341 / solvent_524,0.10 / 0.90,298.15,0.079964610 / 0.000614760,cosmo
solvent_392 / solvent_249,0.10 / 0.90,298.15,0.193687480 / 0.005357690,cosmo
solvent_112 / solvent_16,0.10 / 0.90,298.15,1.439365810 / -0.009537790,cosmo
solvent_91 / solvent_790,0.10 / 0.90,298.15,1.044270220 / 0.008821280,cosmo
solvent_293 / solvent_737,0.10 / 0.90,298.15,1.864342900 / 0.086268090,cosmo
solvent_565 / solvent_582,0.10 / 0.90,298.15,1.840570870 / 0.056449900,cosmo
solvent_266 / solvent_582,0.10 / 0.90,298.15,0.214281160 / 0.002260580,cosmo
solvent_570 / solvent_574,0.10 / 0.90,298.15,-0.01146799 / -0.0000831,cosmo
solvent_8 / solvent_727,0.10 / 0.90,298.15,0.110949830 / 0.000844080,cosmo
solvent_336 / solvent_533,0.10 / 0.90,298.15,0.038048190 / -0.001459840,cosmo
solvent_405 / solvent_445,0.10 / 0.90,298.15,-0.07947018 / -0.0014066,cosmo
solvent_228 / solvent_786,0.10 / 0.90,298.15,-0.01936054 / -0.0000585,cosmo
solvent_351 / solvent_601,0.10 / 0.90,298.15,-0.16030606 / -0.00200247,cosmo
solvent_557 / solvent_682,0.10 / 0.90,298.15,-0.1356483 / -0.00364514,cosmo
solvent_500 / solvent_688,0.10 / 0.90,298.15,-0.91365719 / -0.00292529,cosmo
solvent_707 / solvent_100,0.10 / 0.90,298.15,1.054460120 / 0.011222440,cosmo
solvent_310 / solvent_380,0.10 / 0.90,298.15,0.127660600 / 0.000851060,cosmo
solvent_421 / solvent_524,0.10 / 0.90,298.15,-0.01249196 / -0.00015533,cosmo
solvent_472 / solvent_685,0.10 / 0.90,298.15,0.140033340 / 0.001867050,cosmo
solvent_160 / solvent_229,0.10 / 0.90,298.15,2.004264440 / 0.023516650,cosmo
solvent_461 / solvent_642,0.10 / 0.90,298.15,0.198256110 / 0.005521250,cosmo
solvent_600 / solvent_756,0.10 / 0.90,298.15,1.896364890 / 0.077665940,cosmo
solvent_332 / solvent_718,0.10 / 0.90,298.15,0.160515830 / 0.002719370,cosmo
solvent_287 / solvent_561,0.10 / 0.90,298.15,1.577761360 / 0.048572270,cosmo
solvent_497 / solvent_538,0.10 / 0.90,298.15,0.539466670 / 0.006444070,cosmo
solvent_301 / solvent_98,0.10 / 0.90,298.15,-0.0039809 / -0.0000392,cosmo
solvent_351 / solvent_63,0.10 / 0.90,298.15,1.121178120 / 0.011901780,cosmo
solvent_51 / solvent_16,0.10 / 0.90,298.15,4.388076430 / 0.104674490,cosmo
solvent_466 / solvent_446,0.10 / 0.90,298.15,-0.01145171 / -0.00014481,cosmo
solvent_348 / solvent_542,0.10 / 0.90,298.15,0.118546190 / 0.002205710,cosmo
solvent_431 / solvent_478,0.10 / 0.90,298.15,0.556277920 / 0.010011650,cosmo
solvent_251 / solvent_616,0.10 / 0.90,298.15,2.184965240 / 0.027802950,cosmo
solvent_583 / solvent_669,0.10 / 0.90,298.15,0.019226130 / -0.000653740,cosmo
solvent_521 / solvent_789,0.10 / 0.90,298.15,2.237597130 / 0.138807010,cosmo
solvent_463 / solvent_779,0.10 / 0.90,298.15,0.003942160 / -0.000843310,cosmo
solvent_349 / solvent_700,0.10 / 0.90,298.15,0.386918820 / 0.004467130,cosmo
solvent_580 / solvent_768,0.10 / 0.90,298.15,0.600356090 / 0.011344790,cosmo
solvent_47 / solvent_794,0.10 / 0.90,298.15,-0.11112176 / -0.00091881,cosmo
solvent_408 / solvent_552,0.10 / 0.90,298.15,-0.07298839 / -0.0017111,cosmo
solvent_709 / solvent_749,0.10 / 0.90,298.15,0.661394390 / 0.022985090,cosmo
solvent_588 / solvent_600,0.10 / 0.90,298.15,-0.40629419 / -0.00289042,cosmo
solvent_434 / solvent_509,0.10 / 0.90,298.15,2.597401270 / 0.038896410,cosmo
solvent_109 / solvent_756,0.10 / 0.90,298.15,4.601605850 / 0.072523960,cosmo
solvent_36 / solvent_111,0.10 / 0.90,298.15,2.826247650 / 0.064993680,cosmo
solvent_136 / solvent_519,0.10 / 0.90,298.15,0.680708410 / 0.010452600,cosmo
solvent_296 / solvent_118,0.10 / 0.90,298.15,0.639815370 / 0.011369530,cosmo
solvent_237 / solvent_95,0.10 / 0.90,298.15,0.025576460 / 0.007298780,cosmo
solvent_545 / solvent_762,0.10 / 0.90,298.15,-0.3119711 / -0.00406861,cosmo
solvent_574 / solvent_13,0.10 / 0.90,298.15,0.055137550 / 0.004168840,cosmo
solvent_637 / solvent_757,0.10 / 0.90,298.15,-0.45834444 / -0.00571902,cosmo
solvent_655 / solvent_755,0.10 / 0.90,298.15,-0.31167513 / -0.00604724,cosmo
solvent_230 / solvent_500,0.10 / 0.90,298.15,0.457351690 / 0.004957090,cosmo
solvent_742 / solvent_766,0.10 / 0.90,298.15,0.065164260 / -0.001712040,cosmo
solvent_175 / solvent_734,0.10 / 0.90,298.15,-0.55208639 / -0.0128734,cosmo
solvent_304 / solvent_522,0.10 / 0.90,298.15,0.730114090 / 0.010711180,cosmo
solvent_313 / solvent_650,0.10 / 0.90,298.15,0.028428710 / 0.000337370,cosmo
solvent_370 / solvent_409,0.10 / 0.90,298.15,-0.09387017 / -0.00075545,cosmo
solvent_631 / solvent_791,0.10 / 0.90,298.15,0.086747140 / 0.000697760,cosmo
solvent_38 / solvent_516,0.10 / 0.90,298.15,-0.5335389 / -0.00486713,cosmo
solvent_46 / solvent_615,0.10 / 0.90,298.15,0.006665070 / -0.000088600,cosmo
solvent_137 / solvent_766,0.10 / 0.90,298.15,1.353410560 / 0.007807600,cosmo
solvent_553 / solvent_763,0.10 / 0.90,298.15,0.429248560 / 0.001354120,cosmo
solvent_325 / solvent_569,0.10 / 0.90,298.15,-0.16126977 / -0.00166664,cosmo
solvent_424 / solvent_679,0.10 / 0.90,298.15,0.335553710 / 0.000147180,cosmo
solvent_377 / solvent_495,0.10 / 0.90,298.15,-0.34349291 / -0.00283385,cosmo
solvent_427 / solvent_370,0.10 / 0.90,298.15,0.112313450 / 0.001136940,cosmo
solvent_555 / solvent_689,0.10 / 0.90,298.15,0.124313710 / 0.000037000,cosmo
solvent_144 / solvent_419,0.10 / 0.90,298.15,1.140567930 / 0.008150790,cosmo
solvent_300 / solvent_790,0.10 / 0.90,298.15,0.234406970 / 0.002664580,cosmo
solvent_9 / solvent_736,0.10 / 0.90,298.15,-2.06678609 / -0.02203504,cosmo
solvent_309 / solvent_391,0.10 / 0.90,298.15,0.546586240 / 0.005924020,cosmo
solvent_321 / solvent_70,0.10 / 0.90,298.15,-0.05507851 / -0.0022623,cosmo
solvent_384 / solvent_406,0.10 / 0.90,298.15,-0.04402158 / -0.00039115,cosmo
solvent_525 / solvent_710,0.10 / 0.90,298.15,2.665248570 / 0.052721470,cosmo
solvent_705 / solvent_706,0.10 / 0.90,298.15,0.071070580 / 0.000930210,cosmo
solvent_599 / solvent_694,0.10 / 0.90,298.15,-0.11758485 / -0.0031802,cosmo
solvent_385 / solvent_612,0.10 / 0.90,298.15,-0.61311987 / -0.00994538,cosmo
solvent_308 / solvent_103,0.10 / 0.90,298.15,0.290816680 / 0.004085890,cosmo
solvent_543 / solvent_668,0.10 / 0.90,298.15,0.314086590 / -0.000386300,cosmo
solvent_428 / solvent_469,0.10 / 0.90,298.15,-0.60919081 / -0.02229777,cosmo
solvent_331 / solvent_63,0.10 / 0.90,298.15,1.274118620 / 0.017122090,cosmo
solvent_427 / solvent_522,0.10 / 0.90,298.15,0.497363200 / 0.003950740,cosmo
solvent_11 / solvent_34,0.10 / 0.90,298.15,0.539232370 / 0.008890000,cosmo
solvent_590 / solvent_648,0.10 / 0.90,298.15,-0.13611046 / -0.00179023,cosmo
solvent_301 / solvent_365,0.10 / 0.90,298.15,0.006770190 / -0.000092600,cosmo
solvent_628 / solvent_663,0.10 / 0.90,298.15,-0.08537008 / -0.00097991,cosmo
solvent_304 / solvent_795,0.10 / 0.90,298.15,-0.27144038 / -0.00238888,cosmo
solvent_266 / solvent_682,0.10 / 0.90,298.15,0.052322410 / 0.000391920,cosmo
solvent_663 / solvent_197,0.10 / 0.90,298.15,-0.02855558 / -0.00054561,cosmo
solvent_577 / solvent_794,0.10 / 0.90,298.15,0.403912150 / 0.000750320,cosmo
solvent_61 / solvent_432,0.10 / 0.90,298.15,1.217336870 / 0.046299610,cosmo
solvent_435 / solvent_142,0.10 / 0.90,298.15,2.971263080 / 0.064482460,cosmo
solvent_46 / solvent_44,0.10 / 0.90,298.15,0.039447520 / 0.000490310,cosmo
solvent_615 / solvent_788,0.10 / 0.90,298.15,1.440057570 / 0.045751880,cosmo
solvent_261 / solvent_463,0.10 / 0.90,298.15,0.229897850 / 0.003763410,cosmo
solvent_261 / solvent_504,0.10 / 0.90,298.15,-0.68126735 / -0.0137227,cosmo
solvent_329 / solvent_401,0.10 / 0.90,298.15,0.031823180 / 0.000703710,cosmo
solvent_418 / solvent_457,0.10 / 0.90,298.15,1.013994380 / 0.026563750,cosmo
solvent_97 / solvent_7,0.10 / 0.90,298.15,0.013722400 / -0.001390060,cosmo
solvent_441 / solvent_179,0.10 / 0.90,298.15,-0.24375356 / -0.00623757,cosmo
solvent_398 / solvent_93,0.10 / 0.90,298.15,0.510009590 / 0.003058930,cosmo
solvent_401 / solvent_488,0.10 / 0.90,298.15,-0.23654379 / -0.00483616,cosmo
solvent_386 / solvent_682,0.10 / 0.90,298.15,0.419541660 / 0.004957560,cosmo
solvent_249 / solvent_771,0.10 / 0.90,298.15,0.004904210 / 0.000072100,cosmo
solvent_492 / solvent_763,0.10 / 0.90,298.15,0.603386660 / -0.002368990,cosmo
solvent_508 / solvent_62,0.10 / 0.90,298.15,0.301747990 / 0.008081590,cosmo
solvent_418 / solvent_229,0.10 / 0.90,298.15,0.186638900 / 0.001355790,cosmo
solvent_276 / solvent_515,0.10 / 0.90,298.15,1.171158140 / -0.000689500,cosmo
solvent_525 / solvent_573,0.10 / 0.90,298.15,1.899150720 / 0.021677760,cosmo
solvent_286 / solvent_531,0.10 / 0.90,298.15,-1.62016943 / -0.0223082,cosmo
solvent_309 / solvent_692,0.10 / 0.90,298.15,0.255769380 / 0.003678720,cosmo
solvent_318 / solvent_422,0.10 / 0.90,298.15,-0.59453126 / -0.00838821,cosmo
solvent_161 / solvent_71,0.10 / 0.90,298.15,-0.84205428 / -0.01175319,cosmo
solvent_331 / solvent_110,0.10 / 0.90,298.15,0.040950140 / -0.006460930,cosmo
solvent_6 / solvent_735,0.10 / 0.90,298.15,0.543500080 / 0.008712010,cosmo
solvent_525 / solvent_745,0.10 / 0.90,298.15,-0.01659157 / 0.00060136,cosmo
solvent_590 / solvent_42,0.10 / 0.90,298.15,0.537851940 / -0.006857170,cosmo
solvent_266 / solvent_310,0.10 / 0.90,298.15,0.229002440 / 0.002779060,cosmo
solvent_378 / solvent_755,0.10 / 0.90,298.15,-0.20070808 / -0.00233913,cosmo
solvent_279 / solvent_118,0.10 / 0.90,298.15,-0.02360279 / -0.00310618,cosmo
solvent_491 / solvent_325,0.10 / 0.90,298.15,0.052054850 / 0.002088640,cosmo
solvent_324 / solvent_552,0.10 / 0.90,298.15,0.253891730 / 0.003608500,cosmo
solvent_371 / solvent_119,0.10 / 0.90,298.15,-0.17512505 / -0.00339225,cosmo
solvent_306 / solvent_384,0.10 / 0.90,298.15,0.011137930 / 0.000203390,cosmo
solvent_360 / solvent_577,0.10 / 0.90,298.15,0.719371050 / 0.018155340,cosmo
solvent_66 / solvent_557,0.10 / 0.90,298.15,-0.01573713 / -0.00011811,cosmo
solvent_30 / solvent_700,0.10 / 0.90,298.15,0.395475590 / 0.003805220,cosmo
solvent_336 / solvent_381,0.10 / 0.90,298.15,-0.04231748 / -0.00594986,cosmo
solvent_663 / solvent_708,0.10 / 0.90,298.15,-0.64119425 / 0.06046261,cosmo
solvent_468 / solvent_109,0.10 / 0.90,298.15,1.231970280 / 0.030217010,cosmo
solvent_361 / solvent_510,0.10 / 0.90,298.15,-1.56388867 / -0.02866417,cosmo
solvent_433 / solvent_736,0.10 / 0.90,298.15,-1.18253284 / -0.01254383,cosmo
solvent_589 / solvent_731,0.10 / 0.90,298.15,-0.59385957 / -0.00550109,cosmo
solvent_395 / solvent_53,0.10 / 0.90,298.15,0.265634180 / 0.012857820,cosmo
solvent_322 / solvent_59,0.10 / 0.90,298.15,-0.30525493 / -0.00447919,cosmo
solvent_303 / solvent_436,0.10 / 0.90,298.15,-0.02126549 / -0.00045233,cosmo
solvent_414 / solvent_8,0.10 / 0.90,298.15,-0.09581096 / -0.00388826,cosmo
solvent_585 / solvent_600,0.10 / 0.90,298.15,-0.2238439 / -0.00177752,cosmo
solvent_119 / solvent_686,0.10 / 0.90,298.15,0.001721800 / 0.000460260,cosmo
solvent_636 / solvent_670,0.10 / 0.90,298.15,2.753306530 / 0.054927050,cosmo
solvent_444 / solvent_623,0.10 / 0.90,298.15,-0.24319526 / -0.0023675,cosmo
solvent_768 / solvent_792,0.10 / 0.90,298.15,0.299737410 / 0.001682320,cosmo
solvent_93 / solvent_40,0.10 / 0.90,298.15,1.443093150 / 0.019079160,cosmo
solvent_182 / solvent_198,0.10 / 0.90,298.15,0.194933280 / 0.000670910,cosmo
solvent_441 / solvent_106,0.10 / 0.90,298.15,-0.23014153 / -0.00533467,cosmo
solvent_482 / solvent_36,0.10 / 0.90,298.15,2.898592130 / 0.038325600,cosmo
solvent_199 / solvent_692,0.10 / 0.90,298.15,0.146307580 / 0.001411480,cosmo
solvent_273 / solvent_667,0.10 / 0.90,298.15,0.196726120 / 0.001680630,cosmo
solvent_420 / solvent_611,0.10 / 0.90,298.15,-0.02086657 / -0.00022532,cosmo
solvent_118 / solvent_732,0.10 / 0.90,298.15,-2.22787276 / -0.00974226,cosmo
solvent_300 / solvent_9,0.10 / 0.90,298.15,-0.17931369 / -0.00266439,cosmo
solvent_644 / solvent_660,0.10 / 0.90,298.15,-0.58729415 / -0.00408332,cosmo
solvent_197 / solvent_781,0.10 / 0.90,298.15,0.229418000 / 0.004643970,cosmo
solvent_236 / solvent_40,0.10 / 0.90,298.15,1.769518030 / 0.118684230,cosmo
solvent_334 / solvent_716,0.10 / 0.90,298.15,0.198320710 / 0.002572520,cosmo
solvent_439 / solvent_642,0.10 / 0.90,298.15,-0.45048377 / -0.01026795,cosmo
solvent_58 / solvent_561,0.10 / 0.90,298.15,1.342747670 / 0.002893430,cosmo
solvent_444 / solvent_8,0.10 / 0.90,298.15,-0.29027786 / -0.00455907,cosmo
solvent_362 / solvent_743,0.10 / 0.90,298.15,0.054967050 / -0.003766510,cosmo
solvent_306 / solvent_402,0.10 / 0.90,298.15,0.075579710 / 0.000709080,cosmo
solvent_340 / solvent_690,0.10 / 0.90,298.15,1.691946830 / 0.055345540,cosmo
solvent_690 / solvent_103,0.10 / 0.90,298.15,0.167284910 / 0.003828870,cosmo
solvent_531 / solvent_750,0.10 / 0.90,298.15,0.015405170 / 0.000660730,cosmo
solvent_650 / solvent_730,0.10 / 0.90,298.15,0.018835740 / 0.000133700,cosmo
solvent_115 / solvent_505,0.10 / 0.90,298.15,0.399806960 / 0.002075230,cosmo
solvent_276 / solvent_598,0.10 / 0.90,298.15,-6.15270427 / -0.04296045,cosmo
solvent_175 / solvent_189,0.10 / 0.90,298.15,-0.02731636 / -0.00032706,cosmo
solvent_511 / solvent_96,0.10 / 0.90,298.15,-0.00141206 / -0.0000384,cosmo
solvent_263 / solvent_731,0.10 / 0.90,298.15,0.645640900 / 0.003766370,cosmo
solvent_352 / solvent_780,0.10 / 0.90,298.15,-0.23608785 / -0.00156349,cosmo
solvent_304 / solvent_332,0.10 / 0.90,298.15,0.123979850 / 0.001233790,cosmo
solvent_366 / solvent_711,0.10 / 0.90,298.15,3.432662270 / 0.033072640,cosmo
solvent_593 / solvent_106,0.10 / 0.90,298.15,1.316662290 / 0.014995090,cosmo
solvent_555 / solvent_573,0.10 / 0.90,298.15,0.181944800 / 0.001460200,cosmo
solvent_134 / solvent_86,0.10 / 0.90,298.15,0.354623570 / 0.003397350,cosmo
solvent_504 / solvent_5,0.10 / 0.90,298.15,1.938918060 / 0.107836910,cosmo
solvent_108 / solvent_668,0.10 / 0.90,298.15,-0.09041454 / -0.00081819,cosmo
solvent_149 / solvent_655,0.10 / 0.90,298.15,0.859301870 / 0.015707710,cosmo
solvent_75 / solvent_492,0.10 / 0.90,298.15,0.914100380 / 0.039866410,cosmo
solvent_337 / solvent_377,0.10 / 0.90,298.15,0.056690860 / 0.000962200,cosmo
solvent_482 / solvent_51,0.10 / 0.90,298.15,0.031292340 / 0.001258730,cosmo
solvent_353 / solvent_437,0.10 / 0.90,298.15,0.294302480 / 0.007343700,cosmo
solvent_550 / solvent_773,0.10 / 0.90,298.15,-0.30285276 / -0.00273647,cosmo
solvent_303 / solvent_708,0.10 / 0.90,298.15,0.196459100 / 0.001181000,cosmo
solvent_273 / solvent_430,0.10 / 0.90,298.15,-0.04064752 / 0.0001759,cosmo
solvent_427 / solvent_595,0.10 / 0.90,298.15,-0.28114802 / -0.00176153,cosmo
solvent_556 / solvent_770,0.10 / 0.90,298.15,-0.32857936 / -0.00777159,cosmo
solvent_112 / solvent_204,0.10 / 0.90,298.15,0.118415360 / 0.002602110,cosmo
solvent_691 / solvent_744,0.10 / 0.90,298.15,0.310194450 / 0.003277460,cosmo
solvent_88 / solvent_774,0.10 / 0.90,298.15,-0.10145894 / 0.00016451,cosmo
solvent_346 / solvent_678,0.10 / 0.90,298.15,0.663893990 / 0.020181290,cosmo
solvent_258 / solvent_431,0.10 / 0.90,298.15,0.065491790 / 0.000160740,cosmo
solvent_417 / solvent_686,0.10 / 0.90,298.15,0.491193560 / 0.004838330,cosmo
solvent_299 / solvent_528,0.10 / 0.90,298.15,-0.12649728 / -0.00101628,cosmo
solvent_129 / solvent_676,0.10 / 0.90,298.15,0.534352240 / 0.002777920,cosmo
solvent_647 / solvent_688,0.10 / 0.90,298.15,0.548249210 / 0.013825160,cosmo
solvent_281 / solvent_295,0.10 / 0.90,298.15,-0.08003836 / -0.00102639,cosmo
solvent_442 / solvent_794,0.10 / 0.90,298.15,-0.0299444 / -0.00063377,cosmo
solvent_144 / solvent_625,0.10 / 0.90,298.15,0.030378190 / 0.000208270,cosmo
solvent_662 / solvent_701,0.10 / 0.90,298.15,-0.5585793 / -0.00642309,cosmo
solvent_383 / solvent_191,0.10 / 0.90,298.15,1.677740320 / 0.056618020,cosmo
solvent_633 / solvent_711,0.10 / 0.90,298.15,4.990859160 / 0.064693030,cosmo
solvent_450 / solvent_558,0.10 / 0.90,298.15,0.084321560 / 0.000494850,cosmo
solvent_523 / solvent_635,0.10 / 0.90,298.15,2.146814470 / 0.040250240,cosmo
solvent_588 / solvent_696,0.10 / 0.90,298.15,0.003064740 / 0.000015700,cosmo
solvent_654 / solvent_191,0.10 / 0.90,298.15,0.201417840 / 0.001616740,cosmo
solvent_316 / solvent_601,0.10 / 0.90,298.15,-0.56493698 / -0.01058745,cosmo
solvent_571 / solvent_681,0.10 / 0.90,298.15,0.385861520 / 0.017238910,cosmo
solvent_480 / solvent_709,0.10 / 0.90,298.15,0.028682470 / -0.000722140,cosmo
solvent_168 / solvent_686,0.10 / 0.90,298.15,-0.52374474 / -0.00637084,cosmo
solvent_630 / solvent_668,0.10 / 0.90,298.15,0.026058780 / 0.000067100,cosmo
solvent_296 / solvent_428,0.10 / 0.90,298.15,0.351231390 / 0.005880840,cosmo
solvent_529 / solvent_776,0.10 / 0.90,298.15,-0.01730118 / -0.01582734,cosmo
solvent_456 / solvent_751,0.10 / 0.90,298.15,0.111773720 / 0.002148480,cosmo
solvent_138 / solvent_673,0.10 / 0.90,298.15,0.125481450 / 0.000549970,cosmo
solvent_347 / solvent_765,0.10 / 0.90,298.15,0.263411670 / -0.000500820,cosmo
solvent_739 / solvent_764,0.10 / 0.90,298.15,0.751794860 / 0.008014960,cosmo
solvent_615 / solvent_65,0.10 / 0.90,298.15,0.566104040 / 0.032899550,cosmo
solvent_26 / solvent_95,0.10 / 0.90,298.15,2.025238340 / 0.067874480,cosmo
solvent_28 / solvent_665,0.10 / 0.90,298.15,0.192608910 / 0.002099510,cosmo
solvent_551 / solvent_717,0.10 / 0.90,298.15,0.466121610 / 0.003488640,cosmo
solvent_713 / solvent_103,0.10 / 0.90,298.15,-0.01478031 / 0.00026043,cosmo
solvent_192 / solvent_34,0.10 / 0.90,298.15,0.043947250 / 0.000134960,cosmo
solvent_342 / solvent_495,0.10 / 0.90,298.15,0.031155610 / 0.000198460,cosmo
solvent_359 / solvent_160,0.10 / 0.90,298.15,0.860122890 / 0.006401320,cosmo
solvent_384 / solvent_691,0.10 / 0.90,298.15,0.075977160 / 0.000795450,cosmo
solvent_324 / solvent_737,0.10 / 0.90,298.15,1.049189920 / 0.009817800,cosmo
solvent_581 / solvent_199,0.10 / 0.90,298.15,-0.08704357 / -0.00047302,cosmo
solvent_449 / solvent_742,0.10 / 0.90,298.15,0.355546230 / 0.003338470,cosmo
solvent_161 / solvent_669,0.10 / 0.90,298.15,0.005969210 / 0.000079400,cosmo
solvent_321 / solvent_547,0.10 / 0.90,298.15,-0.02671437 / -0.00110751,cosmo
solvent_286 / solvent_394,0.10 / 0.90,298.15,2.660976730 / 0.086194710,cosmo
solvent_113 / solvent_513,0.10 / 0.90,298.15,0.621337900 / 0.007391910,cosmo
solvent_80 / solvent_748,0.10 / 0.90,298.15,0.484796510 / 0.007622090,cosmo
solvent_662 / solvent_779,0.10 / 0.90,298.15,0.147176080 / 0.001014100,cosmo
solvent_26 / solvent_620,0.10 / 0.90,298.15,-0.02757755 / -0.0000849,cosmo
solvent_442 / solvent_597,0.10 / 0.90,298.15,1.119320780 / 0.016425450,cosmo
solvent_426 / solvent_47,0.10 / 0.90,298.15,0.050166000 / 0.000555290,cosmo
solvent_293 / solvent_381,0.10 / 0.90,298.15,0.627073120 / 0.005908480,cosmo
solvent_121 / solvent_723,0.10 / 0.90,298.15,0.234959810 / 0.003111320,cosmo
solvent_438 / solvent_160,0.10 / 0.90,298.15,-0.92335188 / -0.00403778,cosmo
solvent_484 / solvent_773,0.10 / 0.90,298.15,0.014373280 / 0.000000840,cosmo
solvent_406 / solvent_728,0.10 / 0.90,298.15,0.503745430 / 0.004184940,cosmo
solvent_566 / solvent_567,0.10 / 0.90,298.15,0.157503210 / 0.001387630,cosmo
solvent_295 / solvent_764,0.10 / 0.90,298.15,0.252113620 / 0.001490280,cosmo
solvent_338 / solvent_646,0.10 / 0.90,298.15,0.580813770 / 0.021958930,cosmo
solvent_365 / solvent_495,0.10 / 0.90,298.15,0.596923350 / 0.002764130,cosmo
solvent_528 / solvent_547,0.10 / 0.90,298.15,-0.16317569 / -0.00462051,cosmo
solvent_429 / solvent_179,0.10 / 0.90,298.15,-0.29155122 / -0.00277128,cosmo
solvent_739 / solvent_796,0.10 / 0.90,298.15,1.491715030 / 0.028746050,cosmo
solvent_269 / solvent_609,0.10 / 0.90,298.15,-0.32300024 / -0.00154994,cosmo
solvent_70 / solvent_777,0.10 / 0.90,298.15,-0.03820854 / -0.00052192,cosmo
solvent_645 / solvent_752,0.10 / 0.90,298.15,-0.45605451 / -0.00267359,cosmo
solvent_365 / solvent_143,0.10 / 0.90,298.15,0.890075870 / 0.007294420,cosmo
solvent_275 / solvent_559,0.10 / 0.90,298.15,0.095073420 / 0.001302530,cosmo
solvent_502 / solvent_533,0.10 / 0.90,298.15,-0.11039502 / -0.00482955,cosmo
solvent_20 / solvent_552,0.10 / 0.90,298.15,0.377402050 / 0.003905160,cosmo
solvent_577 / solvent_631,0.10 / 0.90,298.15,-0.4261103 / -0.00802495,cosmo
solvent_12 / solvent_678,0.10 / 0.90,298.15,-0.28495421 / -0.00356015,cosmo
solvent_567 / solvent_690,0.10 / 0.90,298.15,-0.53454403 / -0.00702642,cosmo
solvent_389 / solvent_426,0.10 / 0.90,298.15,0.383417920 / 0.001356400,cosmo
solvent_412 / solvent_781,0.10 / 0.90,298.15,0.489868960 / 0.036941570,cosmo
solvent_498 / solvent_730,0.10 / 0.90,298.15,1.897425260 / 0.056491620,cosmo
solvent_196 / solvent_717,0.10 / 0.90,298.15,3.698125680 / 0.026743900,cosmo
solvent_486 / solvent_677,0.10 / 0.90,298.15,0.010289740 / 0.000162620,cosmo
solvent_455 / solvent_752,0.10 / 0.90,298.15,-0.14878608 / 0.00174559,cosmo
solvent_444 / solvent_475,0.10 / 0.90,298.15,-0.28349726 / -0.00205447,cosmo
solvent_236 / solvent_56,0.10 / 0.90,298.15,1.796034160 / 0.101201930,cosmo
solvent_580 / solvent_781,0.10 / 0.90,298.15,0.048622280 / 0.000994010,cosmo
solvent_407 / solvent_56,0.10 / 0.90,298.15,-0.13344401 / -0.00296801,cosmo
solvent_344 / solvent_545,0.10 / 0.90,298.15,0.133301810 / 0.005448400,cosmo
solvent_372 / solvent_409,0.10 / 0.90,298.15,-0.0005573 / -0.0000284,cosmo
solvent_287 / solvent_11,0.10 / 0.90,298.15,1.272060760 / 0.039749160,cosmo
solvent_393 / solvent_406,0.10 / 0.90,298.15,0.366464580 / 0.003683040,cosmo
solvent_307 / solvent_36,0.10 / 0.90,298.15,1.592148940 / 0.021491540,cosmo
solvent_611 / solvent_667,0.10 / 0.90,298.15,-0.09302686 / -0.00062113,cosmo
solvent_22 / solvent_605,0.10 / 0.90,298.15,1.249624440 / 0.051871100,cosmo
solvent_439 / solvent_576,0.10 / 0.90,298.15,0.601278450 / 0.003077200,cosmo
solvent_179 / solvent_697,0.10 / 0.90,298.15,-0.07256108 / -0.00028469,cosmo
solvent_353 / solvent_625,0.10 / 0.90,298.15,-0.06829535 / -0.00082816,cosmo
