solv_i_id,molefrac_i,ln_gamma_i
solvent_88 / solvent_312 / solvent_630,0.33 / 0.33 / 0.34,0.789975710 / -0.330547000 / -0.501318840
solvent_358 / solvent_619 / solvent_623,0.33 / 0.33 / 0.34,0.201391620 / 0.350413460 / -0.015430790
solvent_272 / solvent_378 / solvent_771,0.33 / 0.33 / 0.34,-0.614644120 / -0.072424000 / -0.143232880
solvent_399 / solvent_648 / solvent_753,0.33 / 0.33 / 0.34,0.051063260 / 0.143038740 / -0.154432360
solvent_332 / solvent_620 / solvent_758,0.33 / 0.33 / 0.34,-0.025836430 / -0.026796240 / -0.119144410
solvent_236 / solvent_348 / solvent_668,0.33 / 0.33 / 0.34,0.151663660 / -0.313383770 / -0.092060090
solvent_13 / solvent_431 / solvent_776,0.33 / 0.33 / 0.34,0.158031390 / -0.542177590 / -0.574207910
solvent_351 / solvent_472 / solvent_807,0.33 / 0.33 / 0.34,0.100530690 / 0.063563200 / 0.032468980
solvent_117 / solvent_188 / solvent_417,0.33 / 0.33 / 0.34,-0.391371170 / -0.118446140 / -0.123041070
solvent_197 / solvent_610 / solvent_656,0.33 / 0.33 / 0.34,-0.081344150 / -0.113144680 / 0.138166940
solvent_487 / solvent_544 / solvent_667,0.33 / 0.33 / 0.34,-0.775610900 / -0.920509550 / 0.524629700
solvent_215 / solvent_612 / solvent_645,0.33 / 0.33 / 0.34,-0.000996980 / -0.138303210 / -0.036865950
solvent_110 / solvent_822 / solvent_840,0.33 / 0.33 / 0.34,0.198586910 / -0.033192850 / 0.452019950
solvent_188 / solvent_475 / solvent_618,0.33 / 0.33 / 0.34,-0.018794060 / 0.005916070 / -0.017419240
solvent_165 / solvent_345 / solvent_723,0.33 / 0.33 / 0.34,0.134741380 / 0.716843150 / 0.199519440
solvent_193 / solvent_544 / solvent_773,0.33 / 0.33 / 0.34,0.389405200 / -0.534808520 / -0.478676260
solvent_114 / solvent_399 / solvent_776,0.33 / 0.33 / 0.34,0.121755100 / 0.281881410 / -0.089454040
solvent_179 / solvent_500 / solvent_524,0.33 / 0.33 / 0.34,0.224948520 / 0.190391160 / 1.198617030
solvent_391 / solvent_423 / solvent_508,0.33 / 0.33 / 0.34,0.292310310 / 1.045081220 / 0.161155910
solvent_347 / solvent_365 / solvent_469,0.33 / 0.33 / 0.34,0.010241740 / -0.195310240 / 0.042188130
solvent_234 / solvent_468 / solvent_692,0.33 / 0.33 / 0.34,1.063751360 / 0.282985700 / 0.519759380
solvent_564 / solvent_610 / solvent_760,0.33 / 0.33 / 0.34,0.182434170 / 0.161315340 / 0.316581720
solvent_445 / solvent_699 / solvent_707,0.33 / 0.33 / 0.34,0.530530960 / 0.504969630 / 1.136823210
solvent_238 / solvent_277 / solvent_514,0.33 / 0.33 / 0.34,-0.144160400 / -0.284694160 / 0.122226050
solvent_160 / solvent_361 / solvent_494,0.33 / 0.33 / 0.34,0.150011410 / 0.139509740 / -0.057468800
solvent_4 / solvent_530 / solvent_570,0.33 / 0.33 / 0.34,-0.233947590 / 0.287505710 / -0.354848770
solvent_243 / solvent_278 / solvent_451,0.33 / 0.33 / 0.34,0.222116930 / -0.110055330 / 0.008872050
solvent_52 / solvent_624 / solvent_676,0.33 / 0.33 / 0.34,0.831428950 / 0.679420500 / 0.919446030
solvent_605 / solvent_746 / solvent_807,0.33 / 0.33 / 0.34,-0.080049640 / -0.095822360 / -0.004769500
solvent_167 / solvent_312 / solvent_690,0.33 / 0.33 / 0.34,-0.204808080 / -0.433246920 / 0.835881770
solvent_239 / solvent_423 / solvent_721,0.33 / 0.33 / 0.34,-0.519368400 / 0.506678180 / 0.029619110
solvent_393 / solvent_549 / solvent_795,0.33 / 0.33 / 0.34,0.162047260 / 0.207998010 / 0.229548360
solvent_100 / solvent_368 / solvent_673,0.33 / 0.33 / 0.34,0.128034700 / -0.139679500 / 0.389102150
solvent_116 / solvent_372 / solvent_645,0.33 / 0.33 / 0.34,0.361699180 / 0.691382690 / 0.685242790
solvent_150 / solvent_306 / solvent_838,0.33 / 0.33 / 0.34,0.274563950 / 0.373877860 / 0.333817550
solvent_99 / solvent_175 / solvent_304,0.33 / 0.33 / 0.34,0.006501120 / -0.381273980 / 0.689238340
solvent_107 / solvent_122 / solvent_370,0.33 / 0.33 / 0.34,0.015715140 / -0.021978870 / -0.066336280
solvent_278 / solvent_654 / solvent_774,0.33 / 0.33 / 0.34,0.091669180 / -0.057239970 / 0.706850860
solvent_89 / solvent_193 / solvent_843,0.33 / 0.33 / 0.34,0.517242500 / 0.161457800 / 0.134540710
solvent_18 / solvent_380 / solvent_454,0.33 / 0.33 / 0.34,-0.018400030 / -0.017850830 / -0.029190590
solvent_106 / solvent_483 / solvent_618,0.33 / 0.33 / 0.34,0.258300740 / 0.015870000 / -0.035471320
solvent_440 / solvent_445 / solvent_698,0.33 / 0.33 / 0.34,0.050784660 / -0.021910630 / 0.011836500
solvent_459 / solvent_766 / solvent_830,0.33 / 0.33 / 0.34,-0.081689040 / 0.129283200 / 0.069716140
solvent_257 / solvent_478 / solvent_766,0.33 / 0.33 / 0.34,0.233633990 / 0.829037430 / 0.204047150
solvent_99 / solvent_150 / solvent_724,0.33 / 0.33 / 0.34,0.142491400 / 0.189131060 / 0.554729240
solvent_155 / solvent_233 / solvent_242,0.33 / 0.33 / 0.34,-0.002215480 / 0.174679820 / 0.092422500
solvent_40 / solvent_261 / solvent_337,0.33 / 0.33 / 0.34,0.142557560 / -0.800473290 / 1.173463340
solvent_494 / solvent_680 / solvent_758,0.33 / 0.33 / 0.34,0.115977520 / 0.409321270 / 0.146848190
solvent_36 / solvent_582 / solvent_645,0.33 / 0.33 / 0.34,0.352021860 / 0.034788690 / 0.071124530
solvent_445 / solvent_623 / solvent_844,0.33 / 0.33 / 0.34,0.521851220 / 0.594746040 / 1.990055070
solvent_7 / solvent_154 / solvent_517,0.33 / 0.33 / 0.34,-0.417761870 / -0.534508800 / -0.035644770
solvent_457 / solvent_649 / solvent_817,0.33 / 0.33 / 0.34,0.569734710 / 0.142069090 / 0.203654190
solvent_313 / solvent_461 / solvent_619,0.33 / 0.33 / 0.34,0.006975510 / 0.386297370 / 0.054364100
solvent_93 / solvent_174 / solvent_506,0.33 / 0.33 / 0.34,-0.121362170 / 0.384159330 / -0.310093050
solvent_166 / solvent_182 / solvent_659,0.33 / 0.33 / 0.34,0.266281240 / -0.359169570 / -0.576883010
solvent_227 / solvent_610 / solvent_772,0.33 / 0.33 / 0.34,0.236941220 / -0.067145170 / 0.133007350
solvent_109 / solvent_545 / solvent_637,0.33 / 0.33 / 0.34,-0.759525060 / 0.119617270 / -0.674947310
solvent_431 / solvent_495 / solvent_716,0.33 / 0.33 / 0.34,0.150082430 / 0.347756950 / 0.112173740
solvent_323 / solvent_552 / solvent_619,0.33 / 0.33 / 0.34,-0.355712150 / 0.571241010 / 0.313673940
solvent_62 / solvent_373 / solvent_553,0.33 / 0.33 / 0.34,-0.028145810 / 0.318731840 / -0.340984850
solvent_189 / solvent_514 / solvent_794,0.33 / 0.33 / 0.34,0.003837410 / -0.009062020 / -0.040299240
solvent_264 / solvent_396 / solvent_716,0.33 / 0.33 / 0.34,-0.140088230 / -0.228314890 / 0.348867940
solvent_268 / solvent_430 / solvent_642,0.33 / 0.33 / 0.34,-0.104435710 / -0.004460550 / -0.302222830
solvent_251 / solvent_583 / solvent_741,0.33 / 0.33 / 0.34,-0.012509610 / -0.025898210 / 0.111230270
solvent_547 / solvent_573 / solvent_664,0.33 / 0.33 / 0.34,-0.165149900 / 0.073395240 / 0.558790470
solvent_90 / solvent_243 / solvent_699,0.33 / 0.33 / 0.34,0.150642460 / 0.617694330 / 0.129195940
solvent_28 / solvent_83 / solvent_475,0.33 / 0.33 / 0.34,0.262321410 / 0.246848330 / -0.005217970
solvent_317 / solvent_767 / solvent_799,0.33 / 0.33 / 0.34,-0.166969860 / 0.025144760 / -0.017467740
solvent_48 / solvent_351 / solvent_359,0.33 / 0.33 / 0.34,0.032486790 / 0.005575490 / -0.455218860
solvent_109 / solvent_547 / solvent_710,0.33 / 0.33 / 0.34,0.234286430 / -1.019838170 / -0.208526790
solvent_449 / solvent_635 / solvent_828,0.33 / 0.33 / 0.34,-0.379219270 / -0.490117620 / 0.112898910
solvent_258 / solvent_627 / solvent_694,0.33 / 0.33 / 0.34,0.054437640 / -0.104206380 / 0.043050550
solvent_107 / solvent_232 / solvent_668,0.33 / 0.33 / 0.34,0.123060350 / 0.416524420 / 0.178295990
solvent_202 / solvent_260 / solvent_790,0.33 / 0.33 / 0.34,0.119318850 / -0.056153800 / -0.048234270
solvent_570 / solvent_629 / solvent_787,0.33 / 0.33 / 0.34,0.235229970 / -0.017091930 / 0.005746140
solvent_480 / solvent_496 / solvent_659,0.33 / 0.33 / 0.34,-0.447516390 / 0.011257230 / -0.137144920
solvent_357 / solvent_614 / solvent_712,0.33 / 0.33 / 0.34,0.088886130 / 0.546716860 / 0.336619480
solvent_254 / solvent_276 / solvent_504,0.33 / 0.33 / 0.34,-0.025856850 / -0.019028460 / 0.046187660
solvent_108 / solvent_266 / solvent_718,0.33 / 0.33 / 0.34,0.597896970 / 0.308932590 / 0.376224750
solvent_476 / solvent_512 / solvent_762,0.33 / 0.33 / 0.34,-0.036060830 / -0.069893370 / -0.122603880
solvent_585 / solvent_609 / solvent_636,0.33 / 0.33 / 0.34,-0.029545970 / 0.015946320 / -0.039204410
solvent_169 / solvent_579 / solvent_799,0.33 / 0.33 / 0.34,0.081857630 / -0.158548720 / -0.088433080
solvent_499 / solvent_698 / solvent_831,0.33 / 0.33 / 0.34,0.509976830 / 0.282530910 / 0.455519560
solvent_205 / solvent_577 / solvent_675,0.33 / 0.33 / 0.34,-0.030474580 / 0.324527560 / 0.743578140
solvent_482 / solvent_536 / solvent_664,0.33 / 0.33 / 0.34,1.229539220 / 0.813583890 / 0.518195060
solvent_386 / solvent_517 / solvent_816,0.33 / 0.33 / 0.34,-0.171848850 / -0.078243730 / 0.075620570
solvent_275 / solvent_507 / solvent_695,0.33 / 0.33 / 0.34,-0.190983980 / -0.223138940 / -0.002082090
solvent_41 / solvent_497 / solvent_627,0.33 / 0.33 / 0.34,0.263575990 / -0.020442290 / -0.034459380
solvent_219 / solvent_264 / solvent_382,0.33 / 0.33 / 0.34,0.128579910 / 0.555612460 / 0.469068730
solvent_413 / solvent_429 / solvent_667,0.33 / 0.33 / 0.34,0.890949700 / 0.494878220 / 0.494709410
solvent_464 / solvent_669 / solvent_788,0.33 / 0.33 / 0.34,-0.160112930 / -0.481520370 / -2.644987350
solvent_56 / solvent_631 / solvent_827,0.33 / 0.33 / 0.34,0.033323230 / 0.027441330 / -0.048352110
solvent_53 / solvent_112 / solvent_559,0.33 / 0.33 / 0.34,-0.409085960 / -0.018515400 / -0.398746170
solvent_68 / solvent_89 / solvent_606,0.33 / 0.33 / 0.34,0.222977540 / 0.505803880 / -0.063083680
solvent_131 / solvent_579 / solvent_623,0.33 / 0.33 / 0.34,0.419183080 / 0.264982860 / 0.114113240
solvent_685 / solvent_744 / solvent_773,0.33 / 0.33 / 0.34,0.518342840 / 0.388960450 / -0.010975970
solvent_131 / solvent_222 / solvent_659,0.33 / 0.33 / 0.34,0.026879230 / 0.273290320 / -0.112357100
solvent_69 / solvent_317 / solvent_447,0.33 / 0.33 / 0.34,0.417125030 / 0.457194750 / 1.010017130
solvent_509 / solvent_717 / solvent_778,0.33 / 0.33 / 0.34,0.120159600 / -0.039665920 / -0.016719360
solvent_425 / solvent_556 / solvent_602,0.33 / 0.33 / 0.34,-0.181559740 / -2.533115780 / -0.070160570
solvent_83 / solvent_571 / solvent_800,0.33 / 0.33 / 0.34,-3.722242120 / 0.201732000 / -3.294735150
solvent_193 / solvent_447 / solvent_606,0.33 / 0.33 / 0.34,0.675673140 / 1.082395480 / 0.374377410
solvent_138 / solvent_517 / solvent_654,0.33 / 0.33 / 0.34,0.154537780 / -0.158790610 / 0.063997900
solvent_197 / solvent_590 / solvent_764,0.33 / 0.33 / 0.34,0.044380500 / -0.013009730 / 0.083915070
solvent_428 / solvent_619 / solvent_670,0.33 / 0.33 / 0.34,0.322761280 / 0.871974190 / -0.219626190
solvent_14 / solvent_422 / solvent_744,0.33 / 0.33 / 0.34,0.065481080 / 0.023410460 / 0.112620660
solvent_48 / solvent_297 / solvent_331,0.33 / 0.33 / 0.34,-0.157242590 / -0.070658000 / -0.840219920
solvent_237 / solvent_617 / solvent_665,0.33 / 0.33 / 0.34,-0.333048210 / 0.292709390 / -0.251565760
solvent_61 / solvent_75 / solvent_450,0.33 / 0.33 / 0.34,0.062716450 / 0.145189840 / 0.144006860
solvent_80 / solvent_630 / solvent_657,0.33 / 0.33 / 0.34,0.176688860 / -0.026405950 / 0.182218250
solvent_144 / solvent_280 / solvent_593,0.33 / 0.33 / 0.34,0.432924920 / 0.259435280 / 0.194350520
solvent_372 / solvent_598 / solvent_822,0.33 / 0.33 / 0.34,0.479809450 / 0.510500340 / 0.448627970
solvent_542 / solvent_646 / solvent_693,0.33 / 0.33 / 0.34,0.175238670 / -0.285944530 / 0.152495460
solvent_145 / solvent_424 / solvent_712,0.33 / 0.33 / 0.34,-0.058853150 / 0.551345140 / 0.255649550
solvent_59 / solvent_591 / solvent_592,0.33 / 0.33 / 0.34,-0.021563590 / -0.159600610 / -0.093660800
solvent_407 / solvent_699 / solvent_788,0.33 / 0.33 / 0.34,-0.252897940 / 0.602723970 / -0.124682220
solvent_199 / solvent_399 / solvent_591,0.33 / 0.33 / 0.34,-0.209570940 / 0.030590050 / -0.052190420
solvent_88 / solvent_380 / solvent_696,0.33 / 0.33 / 0.34,0.157584870 / -0.016202810 / -0.031051360
solvent_197 / solvent_530 / solvent_652,0.33 / 0.33 / 0.34,0.586495900 / 0.071331600 / 0.075838330
solvent_633 / solvent_669 / solvent_708,0.33 / 0.33 / 0.34,0.624214980 / 0.374546020 / 1.843030910
solvent_507 / solvent_549 / solvent_624,0.33 / 0.33 / 0.34,0.092406640 / 0.389810380 / 0.565761980
solvent_48 / solvent_372 / solvent_384,0.33 / 0.33 / 0.34,0.253631320 / 1.218511280 / 0.481158210
solvent_656 / solvent_746 / solvent_755,0.33 / 0.33 / 0.34,1.034690960 / -0.050615580 / 0.583760990
solvent_53 / solvent_334 / solvent_769,0.33 / 0.33 / 0.34,-0.508682680 / -0.028754920 / 0.084018690
solvent_7 / solvent_231 / solvent_478,0.33 / 0.33 / 0.34,0.286052880 / 0.313288750 / 0.290061700
solvent_470 / solvent_541 / solvent_692,0.33 / 0.33 / 0.34,-0.178695230 / -0.303992100 / 0.184132230
solvent_192 / solvent_236 / solvent_794,0.33 / 0.33 / 0.34,-0.005369800 / -0.110271520 / -0.142988090
solvent_206 / solvent_556 / solvent_825,0.33 / 0.33 / 0.34,0.042508530 / -0.068856630 / -0.080347070
solvent_69 / solvent_399 / solvent_576,0.33 / 0.33 / 0.34,-0.054361530 / 0.047231540 / 0.075664610
solvent_595 / solvent_621 / solvent_833,0.33 / 0.33 / 0.34,0.151656300 / 0.021987540 / 0.337040010
solvent_2 / solvent_423 / solvent_646,0.33 / 0.33 / 0.34,0.194671320 / 1.062538290 / 0.305412870
solvent_2 / solvent_472 / solvent_649,0.33 / 0.33 / 0.34,0.096547000 / 0.030295340 / -0.028092570
solvent_86 / solvent_432 / solvent_697,0.33 / 0.33 / 0.34,0.171234430 / -0.077367960 / 0.007100790
solvent_185 / solvent_261 / solvent_779,0.33 / 0.33 / 0.34,-0.061543540 / -0.077994200 / 0.001309120
solvent_55 / solvent_514 / solvent_691,0.33 / 0.33 / 0.34,-0.036768790 / 0.213670970 / 0.006558170
solvent_219 / solvent_479 / solvent_827,0.33 / 0.33 / 0.34,-0.040895990 / 0.390216900 / 0.431589410
solvent_160 / solvent_361 / solvent_653,0.33 / 0.33 / 0.34,0.327920110 / 0.271562480 / 0.553560980
solvent_162 / solvent_519 / solvent_641,0.33 / 0.33 / 0.34,0.029524440 / -0.137785930 / -0.114452020
solvent_149 / solvent_415 / solvent_455,0.33 / 0.33 / 0.34,0.135464960 / 0.053909280 / 0.015074070
solvent_317 / solvent_599 / solvent_627,0.33 / 0.33 / 0.34,0.420825760 / 0.440446750 / -0.228958210
solvent_304 / solvent_446 / solvent_602,0.33 / 0.33 / 0.34,0.487912260 / 0.481015120 / 0.049994170
solvent_338 / solvent_438 / solvent_788,0.33 / 0.33 / 0.34,-0.941686120 / 0.502562440 / -2.313334490
solvent_185 / solvent_637 / solvent_692,0.33 / 0.33 / 0.34,-0.225937430 / -0.232538780 / 0.106157820
solvent_17 / solvent_63 / solvent_650,0.33 / 0.33 / 0.34,0.012128470 / 0.073872960 / 0.232287940
solvent_370 / solvent_760 / solvent_818,0.33 / 0.33 / 0.34,0.417456460 / 0.031729490 / -0.043746520
solvent_25 / solvent_316 / solvent_375,0.33 / 0.33 / 0.34,-0.220059580 / 0.041543880 / -0.496560850
solvent_61 / solvent_301 / solvent_768,0.33 / 0.33 / 0.34,0.021435330 / -0.020370930 / -0.026966290
solvent_76 / solvent_141 / solvent_698,0.33 / 0.33 / 0.34,-0.331752120 / -0.065480020 / 0.066201100
solvent_268 / solvent_630 / solvent_704,0.33 / 0.33 / 0.34,-0.063806730 / -0.005351490 / -0.002296050
solvent_88 / solvent_587 / solvent_766,0.33 / 0.33 / 0.34,0.256047570 / 0.580153690 / 0.087587560
solvent_372 / solvent_589 / solvent_664,0.33 / 0.33 / 0.34,0.667193930 / 0.742185540 / 0.521282310
solvent_507 / solvent_575 / solvent_835,0.33 / 0.33 / 0.34,0.218038280 / 0.077093440 / 0.007483530
solvent_6 / solvent_641 / solvent_654,0.33 / 0.33 / 0.34,0.064160650 / 0.441951150 / 0.069650300
solvent_140 / solvent_180 / solvent_735,0.33 / 0.33 / 0.34,0.247422970 / 0.180212460 / 0.288490290
solvent_20 / solvent_299 / solvent_341,0.33 / 0.33 / 0.34,0.101221330 / -0.046998820 / 0.132837930
solvent_301 / solvent_508 / solvent_572,0.33 / 0.33 / 0.34,0.135922950 / 0.055810610 / 0.178594220
solvent_83 / solvent_103 / solvent_403,0.33 / 0.33 / 0.34,0.505915710 / -0.129485540 / 0.161165890
solvent_132 / solvent_575 / solvent_725,0.33 / 0.33 / 0.34,-0.453383610 / 0.005599990 / 0.221696990
solvent_54 / solvent_254 / solvent_741,0.33 / 0.33 / 0.34,-0.026302630 / 0.063935090 / -0.097425380
solvent_116 / solvent_796 / solvent_797,0.33 / 0.33 / 0.34,-0.086875000 / 0.254795630 / -0.184579400
solvent_399 / solvent_599 / solvent_679,0.33 / 0.33 / 0.34,0.200793060 / 1.154561200 / 0.000286490
solvent_422 / solvent_580 / solvent_679,0.33 / 0.33 / 0.34,0.181042950 / 0.795727270 / 0.364160200
solvent_92 / solvent_664 / solvent_679,0.33 / 0.33 / 0.34,0.557507900 / 0.672915900 / 0.529972900
solvent_260 / solvent_332 / solvent_482,0.33 / 0.33 / 0.34,0.638900110 / 0.397614850 / 0.942683720
solvent_117 / solvent_447 / solvent_483,0.33 / 0.33 / 0.34,-0.849012060 / 0.701028990 / 0.412033480
solvent_204 / solvent_440 / solvent_779,0.33 / 0.33 / 0.34,0.060728850 / 0.069331440 / 0.002979240
solvent_506 / solvent_540 / solvent_605,0.33 / 0.33 / 0.34,-2.871188680 / -3.048774250 / 0.419315910
solvent_158 / solvent_177 / solvent_279,0.33 / 0.33 / 0.34,0.022876440 / -0.070603990 / -0.079809630
solvent_81 / solvent_489 / solvent_622,0.33 / 0.33 / 0.34,0.231424660 / -0.067055640 / 0.314904450
solvent_52 / solvent_157 / solvent_566,0.33 / 0.33 / 0.34,0.835062440 / 0.738165400 / 0.333211740
solvent_181 / solvent_600 / solvent_738,0.33 / 0.33 / 0.34,0.050985380 / -0.666494890 / 0.189749200
solvent_488 / solvent_679 / solvent_838,0.33 / 0.33 / 0.34,-0.271953100 / -0.015719110 / -0.022365690
solvent_311 / solvent_393 / solvent_552,0.33 / 0.33 / 0.34,-0.026019950 / 0.201427210 / 0.302775190
solvent_740 / solvent_741 / solvent_752,0.33 / 0.33 / 0.34,0.036168030 / 0.054523630 / -0.025801740
solvent_226 / solvent_423 / solvent_651,0.33 / 0.33 / 0.34,0.043175410 / 1.390489270 / 0.619310590
solvent_575 / solvent_690 / solvent_702,0.33 / 0.33 / 0.34,0.089547870 / -0.025659690 / -0.021653540
solvent_1 / solvent_107 / solvent_473,0.33 / 0.33 / 0.34,0.026098150 / 0.018226560 / -0.005565590
solvent_220 / solvent_222 / solvent_618,0.33 / 0.33 / 0.34,-0.097602620 / -0.359709180 / 0.389003600
solvent_288 / solvent_500 / solvent_595,0.33 / 0.33 / 0.34,-0.032648650 / -0.010768780 / 0.011192240
solvent_14 / solvent_178 / solvent_227,0.33 / 0.33 / 0.34,0.099840360 / 0.063038350 / 0.423805960
solvent_189 / solvent_210 / solvent_598,0.33 / 0.33 / 0.34,-0.027975760 / -0.015566310 / 0.052800140
solvent_48 / solvent_254 / solvent_776,0.33 / 0.33 / 0.34,-0.132127720 / 0.014306360 / -0.057781750
solvent_307 / solvent_368 / solvent_824,0.33 / 0.33 / 0.34,0.150795560 / 0.121807940 / 0.080688120
solvent_91 / solvent_667 / solvent_750,0.33 / 0.33 / 0.34,-0.011197530 / -0.171455140 / -0.317511930
solvent_217 / solvent_332 / solvent_392,0.33 / 0.33 / 0.34,-0.099318810 / 0.377863740 / -0.301577120
solvent_205 / solvent_219 / solvent_790,0.33 / 0.33 / 0.34,0.258464940 / 0.180946900 / 0.694256720
solvent_226 / solvent_280 / solvent_828,0.33 / 0.33 / 0.34,-0.011350050 / -0.016892060 / 0.039209160
solvent_118 / solvent_648 / solvent_745,0.33 / 0.33 / 0.34,0.000339460 / -0.019914730 / -0.048049820
solvent_54 / solvent_264 / solvent_340,0.33 / 0.33 / 0.34,-0.021570790 / -0.010609590 / 0.238535060
solvent_98 / solvent_407 / solvent_646,0.33 / 0.33 / 0.34,-0.067598660 / 0.009086730 / -0.210604030
solvent_383 / solvent_412 / solvent_534,0.33 / 0.33 / 0.34,-0.020756200 / -0.012792700 / 0.028723100
solvent_238 / solvent_292 / solvent_668,0.33 / 0.33 / 0.34,0.008457520 / -0.052096530 / -0.246614890
solvent_17 / solvent_117 / solvent_254,0.33 / 0.33 / 0.34,-0.128144990 / -0.314856220 / -0.098451560
solvent_341 / solvent_441 / solvent_480,0.33 / 0.33 / 0.34,0.069913130 / 0.269667900 / 0.226378290
solvent_5 / solvent_155 / solvent_221,0.33 / 0.33 / 0.34,-0.300580270 / -0.059578030 / 0.094274000
solvent_110 / solvent_673 / solvent_837,0.33 / 0.33 / 0.34,-0.012218660 / 0.142679740 / 0.105154310
solvent_52 / solvent_563 / solvent_833,0.33 / 0.33 / 0.34,1.016684280 / 0.505134870 / 0.892584800
solvent_124 / solvent_370 / solvent_665,0.33 / 0.33 / 0.34,-0.049828350 / -0.227739330 / -0.329047510
solvent_515 / solvent_656 / solvent_707,0.33 / 0.33 / 0.34,2.744921420 / 1.042182320 / 1.633495910
solvent_428 / solvent_441 / solvent_719,0.33 / 0.33 / 0.34,0.077206000 / 0.695905880 / 0.341911380
solvent_27 / solvent_269 / solvent_421,0.33 / 0.33 / 0.34,0.003608050 / 0.016845910 / 0.171313590
solvent_333 / solvent_719 / solvent_782,0.33 / 0.33 / 0.34,0.143759030 / -0.016601010 / 0.137116600
solvent_255 / solvent_514 / solvent_685,0.33 / 0.33 / 0.34,1.344917850 / 0.418723150 / 0.429773470
solvent_122 / solvent_551 / solvent_567,0.33 / 0.33 / 0.34,0.060103610 / 0.352399370 / 0.038429780
solvent_56 / solvent_115 / solvent_176,0.33 / 0.33 / 0.34,0.082589320 / 0.106000750 / -0.058574650
solvent_93 / solvent_460 / solvent_505,0.33 / 0.33 / 0.34,-1.092529400 / 0.473295760 / 0.084731010
solvent_288 / solvent_550 / solvent_655,0.33 / 0.33 / 0.34,0.199728600 / 0.004126090 / 0.059129280
solvent_111 / solvent_155 / solvent_293,0.33 / 0.33 / 0.34,-0.035188700 / 0.016596110 / 0.151133970
solvent_419 / solvent_524 / solvent_573,0.33 / 0.33 / 0.34,0.810483020 / 2.031948890 / 1.053651330
solvent_52 / solvent_402 / solvent_641,0.33 / 0.33 / 0.34,1.027610920 / 0.992912600 / 0.163239080
solvent_13 / solvent_831 / solvent_837,0.33 / 0.33 / 0.34,-0.176717300 / 0.398780800 / -0.000507040
solvent_197 / solvent_660 / solvent_759,0.33 / 0.33 / 0.34,-0.081635570 / -0.155831660 / 0.043438100
solvent_430 / solvent_540 / solvent_830,0.33 / 0.33 / 0.34,0.199058080 / -0.688533490 / -0.571694670
